Barcode,Product Name,Product Description,Cost Price,Selling Price,Tax Percentage,Category Name
060549008080,BICYCLE PLAYING CARDS,BICYCLE PLAYING CARDS,2.99,4.51,13.00,STATIONARY
071610122741,Backwoods port 5 Pack,Backwoods port 5 Pack,0.00,15.00,13.00,TOBACCO
071610122772,BACKWOODS RUM.,BACKWOODS RUM.,0.00,15.50,13.00,TOBACCO
061900000132,Belmont  20 ks,Belmont  20 ks,0.00,18.50,13.00,TOBACCO
061900101143,Belmont  20 RG,Belmont  20 RG,0.00,18.50,13.00,TOBACCO
061900101136,Belmont  KS 25,Belmont  KS 25,0.00,23.00,13.00,TOBACCO
061900001139,Belmont KS 25 Carton,Belmont KS 25 Carton,0.00,173.00,13.00,TOBACCO
061900101150,Belmont RG25,Belmont RG25,0.00,23.00,13.00,TOBACCO
061900138125,belmont select 20k,belmont select 20k,0.00,18.50,13.00,TOBACCO
061900038135,Belmont Select 25 K Carton,Belmont Select 25 K Carton,0.00,173.00,13.00,TOBACCO
061900138132,Belmont select KS,Belmont select KS,0.00,23.00,13.00,TOBACCO
061900138156,Belmont select RG 25,Belmont select RG 25,0.00,23.00,13.00,TOBACCO
061900138149,Belmont select small rg 20,Belmont select small rg 20,0.00,18.50,13.00,TOBACCO
061900200785,Benson and Hedges Carton,Benson and Hedges Carton,0.00,180.01,13.00,TOBACCO
061900103994,Benson and Hedges delux 20k,Benson and Hedges delux 20k,0.00,18.50,13.00,TOBACCO
061900003997,Benson and Hedges Deluxe KS 20 carton,Benson and Hedges Deluxe KS 20 carton,0.00,141.00,13.00,TOBACCO
061900000729,Benson and Hedges prime 25,Benson and Hedges prime 25,0.00,23.00,13.00,TOBACCO
071610122802,Blackwood Whissky Tobacco,Blackwood Whissky Tobacco,0.00,16.95,13.00,TOBACCO
060100005039,CAMEL ORIGINAL KS 20,CAMEL ORIGINAL KS 20,0.00,13.75,13.00,TOBACCO
060100045592,Camel select 20,Camel select 20,0.00,13.75,13.00,TOBACCO
060100045295,CAMEL SMOOTH LK,CAMEL SMOOTH LK,0.00,16.75,13.00,TOBACCO
061900060228,DRUM ORIGINAL VAPE & CIGARATTE TOBACCO 5,DRUM ORIGINAL VAPE & CIGARATTE TOBACCO 50G,0.00,44.07,13.00,TOBACCO
061900060235,Drum Premier 50g,Drum Premier 50g,0.00,44.07,13.00,TOBACCO
059300006120,Du Maurier Distinct 20 Ks,Du Maurier Distinct 20 Ks,0.00,18.50,13.00,TOBACCO
05933032,Du Maurier Distinct 20 Rg,Du Maurier Distinct 20 Rg,0.00,18.00,13.00,TOBACCO
059300006137,Du Maurier Distinct 25 Ks,Du Maurier Distinct 25 Ks,0.00,23.00,13.00,TOBACCO
059300002818,Du Maurier signature 20 ks,Du Maurier signature 20 ks,0.00,18.50,13.00,TOBACCO
05933139,Du Maurier signature 20 Rg,Du Maurier signature 20 Rg,0.00,18.50,13.00,TOBACCO
059300002870,Du Maurier Signature 25 k,Du Maurier Signature 25 k,0.00,23.00,13.00,TOBACCO
05936631,Du Maurier Signature 25 Rg,Du Maurier Signature 25 Rg,0.00,23.00,13.00,TOBACCO
059300000203,Du Maurier Smooth 20 Ks,Du Maurier Smooth 20 Ks,0.00,18.00,13.00,TOBACCO
05932732,Du Maurier Smooth 20 Rg,Du Maurier Smooth 20 Rg,0.00,18.00,13.00,TOBACCO
059300000951,Du Maurier Smooth 25 Ks,Du Maurier Smooth 25 Ks,0.00,23.00,13.00,TOBACCO
059300003136,Du Maurier Special 20 ks,Du Maurier Special 20 ks,0.00,21.75,13.00,TOBACCO
060100009440,EXPORT A FINE,EXPORT A FINE,0.00,21.50,13.00,TOBACCO
060100009389,EXPORT A FINE RG 25,EXPORT A FINE RG 25,0.00,21.50,13.00,TOBACCO
060100003097,Export A Full,Export A Full,0.00,4.99,13.00,TOBACCO
751667206433,High Tea Blunt Wraps Blueberry,High Tea Blunt Wraps Blueberry,0.00,3.50,13.00,TOBACCO
751667206037,High Tea Blunt Wraps Mango,High Tea Blunt Wraps Mango,0.00,3.50,13.00,TOBACCO
061900497239,IQOS IIUMA ONE PEBBLE BEIGE,IQOS IIUMA ONE PEBBLE BEIGE,0.00,57.62,13.00,TOBACCO
716165280972,KING SIZE RAW PAPER,KING SIZE RAW PAPER,0.00,3.50,13.00,TOBACCO
060100037641,LD BOLD KS 25,LD BOLD KS 25,0.00,16.75,13.00,TOBACCO
060100037795,LD MEDIUM KS 20,LD MEDIUM KS 20,0.00,13.75,13.00,TOBACCO
060100038037,LD SMOOTH KS 25,LD SMOOTH KS 25,0.00,16.75,13.00,TOBACCO
060100038631,LD STANDARD BOLD,LD STANDARD BOLD,0.00,16.75,13.00,TOBACCO
060100038600,LD Standard Bold KS 20,LD Standard Bold KS 20,0.00,13.75,13.00,TOBACCO
060100035159,MACDONALD ORIGINAL 20 KS,MACDONALD ORIGINAL 20 KS,0.00,15.00,13.00,TOBACCO
060100035180,MACDONALD ORIGINAL 25 KS,MACDONALD ORIGINAL 25 KS,0.00,18.00,13.00,TOBACCO
059300061693,MARLBORO 20,MARLBORO 20,0.00,15.50,13.00,TOBACCO
059300061709,MARLBORO 25 KS,MARLBORO 25 KS,0.00,18.75,13.00,TOBACCO
059300063635,MARLBORO SMOOTH,MARLBORO SMOOTH,0.00,15.50,13.00,TOBACCO
779186002022,Match 20,Match 20,0.00,11.01,13.00,TOBACCO
779186002039,Match 20 K Carton,Match 20 K Carton,0.00,108.01,13.00,TOBACCO
779186000943,Match 25 K Carton,Match 25 K Carton,0.00,108.01,13.00,TOBACCO
779186000998,match chic  king size,match chic  king size,9.11,13.75,13.00,TOBACCO
779186002053,Match Chic 20,Match Chic 20,0.00,11.01,13.00,TOBACCO
779186002060,Match Chic 20 K,Match Chic 20 K,0.00,108.01,13.00,TOBACCO
779186001001,Match Chic 25 K Caton,Match Chic 25 K Caton,0.00,108.01,13.00,TOBACCO
779186000936,match king size,match king size,0.00,13.75,13.00,TOBACCO
059300004423,Matinee mellow KS 25,Matinee mellow KS 25,0.00,26.00,13.00,TOBACCO
059300010561,Matinee Subtle KS 20,Matinee Subtle KS 20,0.00,21.00,13.00,TOBACCO
059300010585,Matinee subtle KS 25,Matinee subtle KS 25,0.00,23.73,13.00,TOBACCO
061900007025,Next Extra KS 20 Carton,Next Extra KS 20 Carton,0.00,135.00,13.00,TOBACCO
061900007049,Next Extra KS 25 carton,Next Extra KS 25 carton,0.00,140.00,13.00,TOBACCO
061900107008,Next ORIGINAL KS 20,Next ORIGINAL KS 20,0.00,14.50,13.00,TOBACCO
061900007001,Next Original KS 20 carton,Next Original KS 20 carton,0.00,134.99,13.00,TOBACCO
061900107053,Next original KS 25,Next original KS 25,0.00,18.00,13.00,TOBACCO
061900007056,Next Original KS 25 carton,Next Original KS 25 carton,0.00,140.00,13.00,TOBACCO
061900107138,Next original RG 25,Next original RG 25,0.00,18.00,13.00,TOBACCO
061900107374,Next SMOOTH KS 25,Next SMOOTH KS 25,0.00,18.00,13.00,TOBACCO
061900107022,Next XTRA KS 20,Next XTRA KS 20,0.00,14.50,13.00,TOBACCO
061900107046,Next Xtra KS 25,Next Xtra KS 25,0.00,18.00,13.00,TOBACCO
061900106919,Next Xtra Tobacco,Next Xtra Tobacco,0.00,35.03,13.00,TOBACCO
30065505,OCB KS,OCB KS,0.00,2.83,13.00,TOBACCO
059300527786,Pall Mall Bold cart.,Pall Mall Bold cart.,0.00,135.04,13.00,TOBACCO
059300062751,PALL MALLSP XL FULL KS,PALL MALLSP XL FULL KS,0.00,17.00,13.00,TOBACCO
061900107213,Philip Morris original 20 ks,Philip Morris original 20 ks,0.00,14.50,13.00,TOBACCO
061900107206,Philip Morris special 20 ks,Philip Morris special 20 ks,0.00,14.50,13.00,TOBACCO
070235629482,Phillies Blunt Chocolate 5 Cigar/Pack,Phillies Blunt Chocolate 5 Cigar/Pack,0.00,13.25,13.00,TOBACCO
070235629512,Phillies strawberry 5pk,Phillies strawberry 5pk,0.00,13.25,13.00,TOBACCO
05934934,PLAYER  25 RG,PLAYER  25 RG,0.00,25.88,13.00,TOBACCO
05935739,PLAYER SMOOTH 25 KS,PLAYER SMOOTH 25 KS,0.00,25.88,13.00,TOBACCO
05934031,PLAYERS SMOOTH  20 KS,PLAYERS SMOOTH  20 KS,0.00,20.68,13.00,TOBACCO
716165177319,RAW ROLLING PAPERS 1.1/4 SIZE,RAW ROLLING PAPERS 1.1/4 SIZE,0.00,2.50,13.00,TOBACCO
716165179481,RAW TIPS ROLL,RAW TIPS ROLL,0.00,2.25,13.00,TOBACCO
716165174219,RW KS PH,RW KS PH,0.00,3.38,13.00,TOBACCO
061900074003,sail classic,sail classic,0.00,15.50,13.00,TOBACCO
061900068118,Sail Deluxe Pipe Tobacco 50 g,Sail Deluxe Pipe Tobacco 50 g,0.00,40.00,13.00,TOBACCO
061900602220,TEREA BIRCHA FOR IIUMA 54,TEREA BIRCHA FOR IIUMA 54,0.00,35.58,13.00,TOBACCO
061900602206,TEREA OAK  FOR IIUMA 54,TEREA OAK  FOR IIUMA 54,0.00,35.58,13.00,TOBACCO
060100045325,TOBACCO CAMEL ORIGINAL 25,TOBACCO CAMEL ORIGINAL 25,0.00,18.53,13.00,TOBACCO
059300063345,Vogue,Vogue,0.00,21.00,13.00,TOBACCO
008660100207,ZIG ZAG BLUE,ZIG ZAG BLUE,0.00,3.01,13.00,TOBACCO
008660100405,ZIG ZAG SILVER,ZIG ZAG SILVER,0.00,3.50,13.00,TOBACCO
008660100108,ZIG ZAG WHITE,ZIG ZAG WHITE,0.00,3.50,13.00,TOBACCO
24332,Captain Black,Captain Black,0.00,2.51,13.00,TOBACCO Accessories
24333,Captain Black,Captain Black,0.00,2.51,13.00,TOBACCO Accessories
060100004735,CENTURY SAM,CENTURY SAM,0.00,10.50,13.00,VAPE & CIGAR
853195010503,eagle torchh,eagle torchh,0.00,9.03,13.00,VAPE & CIGAR
060100003004,Export A Green Rolling Paper,Export A Green Rolling Paper,0.00,3.25,13.00,VAPE & CIGAR
094922863485,nic outt,nic outt,0.00,3.38,13.00,VAPE & CIGAR
30052765,"OCB premium Black1 1/4""","OCB premium Black1 1/4""",0.00,2.00,13.00,VAPE & CIGAR
716165280965,"Raw 1 1/4"" Black","Raw 1 1/4"" Black",0.00,2.99,13.00,VAPE & CIGAR
716165174233,RAW CLASSIC,RAW CLASSIC,0.00,2.99,13.00,VAPE & CIGAR
716165296867,raw classic 3 pack,raw classic 3 pack,3.99,4.51,13.00,VAPE & CIGAR
716165177357,RAW KS,RAW KS,0.00,3.62,13.00,VAPE & CIGAR
716165177395,RAW TIPS,RAW TIPS,0.00,2.00,13.00,VAPE & CIGAR
3057068015986,SLIM OCB,OCB,0.00,3.38,13.00,VAPE & CIGAR
877318100063,X-LITE,X-LITE,0.00,3.01,13.00,VAPE & CIGAR
008660100306,Zigzag Green,Zigzag Green,0.00,3.01,13.00,VAPE & CIGAR
041689200657,Zippo Flints,Zippo Flints,0.00,3.01,13.00,VAPE & CIGAR
632565000159,FIJI 500ml water,FIJI 500ml water,0.00,2.50,0.00,WATER
605388881243,Great Value 500ml Water,Great Value 500ml Water,0.00,1.00,0.00,WATER
057379121058,NAYA 1.5L,NAYA 1.5L,0.56,3.00,0.00,WATER
057379105010,Naya 500 ml,Naya 500 ml,0.00,1.50,0.00,WATER
068274000072,NESTLE 1L,NESTLE 1L,0.00,3.00,0.00,WATER
786162650351,SMART WATER  591ML Water,SMART WATER  591ML Water,0.00,3.00,0.00,WATER
096619321841,Water kirkland,Water kirkland,0.00,1.00,0.00,WATER
063657042052,BASK 750,BASK 750,0.00,15.66,13.00,Wine
063657033678,Bodacious 1.5l,Bodacious 1.5l,0.00,24.66,13.00,Wine
063657047408,Bodacious smooth red,Bodacious smooth red,0.00,14.30,13.00,Wine
063657031773,Bodacious Smooth Red,Bodacious Smooth Red,1.00,14.30,13.00,Wine
048162018495,Honest Lot,Honest Lot,0.00,15.66,13.00,Wine
063657036563,Jackson Triggs 1.5l,Jackson Triggs 1.5l,0.00,23.31,13.00,Wine
063657005347,Jackson triggs 750,Jackson triggs 750,0.00,15.00,13.00,Wine
063657007112,JACKSON TRIGGS MERLOT,JACKSON TRIGGS MERLOT,0.00,15.00,13.00,Wine
063657011836,jackson-Triggs Pinot Grigio,jackson-Triggs Pinot Grigio,0.00,15.00,13.00,Wine
063657047378,Maria Christina,Maria Christina,0.00,22.01,13.00,Wine
839743000028,Yellowtail chardonnay,Yellowtail chardonnay,0.00,16.99,13.00,Wine
